track_id,frame_id,bbox_x_center,bbox_y_center,bbox_width,bbox_height
1,0,0.07383392751216888,0.23672929406166077,0.07619892805814743,0.08898027241230011
2,0,0.3920349180698395,0.2665170431137085,0.0904415100812912,0.08460710197687149
3,0,0.7425748109817505,0.07194770872592926,0.0402069091796875,0.0575951486825943
1,1,0.08168412744998932,0.23996226489543915,0.07858613133430481,0.0865192860364914
2,1,0.40657150745391846,0.2661287784576416,0.0896967276930809,0.0842554047703743
3,1,0.7451081871986389,0.06881089508533478,0.03901481628417969,0.057251155376434326
1,2,0.09098679572343826,0.24470661580562592,0.07932577282190323,0.0899093896150589
2,2,0.4215271770954132,0.2653740644454956,0.08978725969791412,0.08679292351007462
3,2,0.7474961876869202,0.06425824761390686,0.03821595385670662,0.05796344578266144
1,3,0.10089544951915741,0.2505377233028412,0.07812360674142838,0.08986552059650421
2,3,0.43923109769821167,0.26353222131729126,0.0891183540225029,0.08627606183290482
3,3,0.7503232359886169,0.060635559260845184,0.03873475268483162,0.057260118424892426
1,4,0.110047847032547,0.2562206983566284,0.08180852979421616,0.08826880156993866
2,4,0.45622727274894714,0.2622247040271759,0.08931408077478409,0.0846986398100853
3,4,0.7528879046440125,0.05661837011575699,0.03663469851016998,0.054727986454963684
1,5,0.11945654451847076,0.26030534505844116,0.08208875358104706,0.09023234248161316
2,5,0.47159120440483093,0.25948989391326904,0.0892779678106308,0.08432848751544952
3,5,0.7554600834846497,0.052365902811288834,0.0368170402944088,0.05211799219250679
1,6,0.12911352515220642,0.2641028165817261,0.08257920295000076,0.08903243392705917
2,6,0.4871445596218109,0.2555573582649231,0.09029515832662582,0.08502399176359177
3,6,0.7578837871551514,0.04884941503405571,0.03547960892319679,0.051451392471790314
1,7,0.13909660279750824,0.2688828408718109,0.0842338502407074,0.091809943318367
2,7,0.5018786191940308,0.25191906094551086,0.09032738953828812,0.08257763087749481
3,7,0.7599982023239136,0.04400526359677315,0.034514300525188446,0.05015183240175247
1,8,0.14836247265338898,0.27318131923675537,0.08630616962909698,0.09307260811328888
2,8,0.5168045163154602,0.24773113429546356,0.08875567466020584,0.08357271552085876
3,8,0.7621196508407593,0.039719998836517334,0.03377685695886612,0.04956931620836258
1,9,0.15849250555038452,0.27641770243644714,0.08804159611463547,0.09355445951223373
2,9,0.5309447050094604,0.24536000192165375,0.08781824260950089,0.08378633856773376
3,9,0.7645596265792847,0.03689469024538994,0.03312009200453758,0.048365894705057144
1,10,0.1696765422821045,0.2790725827217102,0.09058084338903427,0.09080270677804947
2,10,0.5451357364654541,0.2414562702178955,0.08583113551139832,0.08292859047651291
3,10,0.7670376896858215,0.0327596589922905,0.03353150561451912,0.04686424881219864
1,11,0.180796816945076,0.28094184398651123,0.09305655211210251,0.09195826202630997
2,11,0.5593976378440857,0.23668180406093597,0.08433058857917786,0.08352720737457275
3,11,0.7688934803009033,0.029580451548099518,0.03265228122472763,0.04677101597189903
1,12,0.19324222207069397,0.2817895710468292,0.09396349638700485,0.0938856229186058
2,12,0.5720811486244202,0.23257581889629364,0.08338667452335358,0.08115211874246597
3,12,0.7711622714996338,0.026038898155093193,0.031237220391631126,0.0450415275990963
1,13,0.20509688556194305,0.2840016484260559,0.09738100320100784,0.09544292092323303
2,13,0.584237277507782,0.22444342076778412,0.08179543912410736,0.08223824948072433
3,13,0.7724378108978271,0.023107340559363365,0.030562782660126686,0.043029602617025375
1,14,0.21743489801883698,0.287543922662735,0.09842611849308014,0.09135134518146515
2,14,0.5966476202011108,0.21893663704395294,0.08039207756519318,0.0821857750415802
3,14,0.7740800380706787,0.02075108513236046,0.028972117230296135,0.04034515470266342
1,15,0.23023204505443573,0.29087015986442566,0.10021790117025375,0.08935953676700592
2,15,0.6079053282737732,0.2140459418296814,0.0779610350728035,0.08303684741258621
3,15,0.7761623859405518,0.0177170280367136,0.029063034802675247,0.03467463329434395
1,16,0.24307231605052948,0.29313141107559204,0.09983553737401962,0.08733788877725601
2,16,0.620129406452179,0.20962241291999817,0.07504221796989441,0.0817907378077507
3,16,0.7779666185379028,0.015158487483859062,0.02935180626809597,0.030316974967718124
1,17,0.2561911344528198,0.2938840389251709,0.10106600075960159,0.08756699413061142
2,17,0.6298128962516785,0.20344758033752441,0.07341734319925308,0.08183928579092026
3,17,0.7799946665763855,0.013959888368844986,0.028302637860178947,0.027919776737689972
1,18,0.26897650957107544,0.2958354353904724,0.1010541096329689,0.08722163736820221
2,18,0.6409512758255005,0.1977657675743103,0.07266737520694733,0.0805283859372139
3,18,0.7818112969398499,0.014118502847850323,0.027491379529237747,0.028237005695700645
1,19,0.2824178636074066,0.2970923185348511,0.10109274834394455,0.08697871118783951
2,19,0.6513042449951172,0.1913250982761383,0.06918665766716003,0.07939242571592331
1,20,0.2973639667034149,0.2965281903743744,0.10077187418937683,0.08698594570159912
2,20,0.6589224934577942,0.18517038226127625,0.06649576872587204,0.07982474565505981
1,21,0.3116197884082794,0.2961694896221161,0.09981246292591095,0.08712754398584366
2,21,0.6684345006942749,0.17910832166671753,0.06417331844568253,0.07685311138629913
1,22,0.3259361982345581,0.29507729411125183,0.0979452133178711,0.08591274917125702
2,22,0.6772086024284363,0.17295843362808228,0.061947185546159744,0.0748143345117569
1,23,0.34032753109931946,0.29432597756385803,0.09782183915376663,0.08517029136419296
2,23,0.6846536993980408,0.16634654998779297,0.05824502184987068,0.07409101724624634
1,24,0.3548693358898163,0.29403194785118103,0.09707129746675491,0.08617539703845978
2,24,0.6920228600502014,0.1604902148246765,0.057585205882787704,0.07397536188364029
1,25,0.3700251281261444,0.29448479413986206,0.09738750755786896,0.08386202156543732
2,25,0.6994048357009888,0.15496644377708435,0.055492401123046875,0.07264102250337601
1,26,0.3835946321487427,0.2937919795513153,0.09803492575883865,0.08385065943002701
2,26,0.7062149047851562,0.14934726059436798,0.05303897708654404,0.07110851258039474
1,27,0.3994966447353363,0.2914554476737976,0.09589659422636032,0.08699171245098114
2,27,0.7117131352424622,0.14269953966140747,0.0503438301384449,0.07193463295698166
1,28,0.4143262803554535,0.28977444767951965,0.09478546679019928,0.09095074981451035
2,28,0.7172790765762329,0.13589711487293243,0.04815947264432907,0.07039637863636017
1,29,0.42971593141555786,0.2889192998409271,0.09350894391536713,0.09221530705690384
2,29,0.7228005528450012,0.1308111995458603,0.04615923389792442,0.06936496496200562
1,30,0.44441521167755127,0.2872902750968933,0.09259360283613205,0.09101322293281555
2,30,0.7277786135673523,0.12503571808338165,0.044090334326028824,0.06779154390096664
1,31,0.4587414562702179,0.2860736548900604,0.09242112189531326,0.08996248245239258
2,31,0.7329307198524475,0.11926769465208054,0.04153137281537056,0.06587788462638855
1,32,0.4736354947090149,0.2844104766845703,0.093523308634758,0.08757982403039932
2,32,0.736758291721344,0.11257028579711914,0.03967424854636192,0.06560134142637253
1,33,0.48852697014808655,0.28268563747406006,0.0951639786362648,0.08833098411560059
2,33,0.7403705716133118,0.10781758278608322,0.03829784318804741,0.06499915570020676
1,34,0.5022135972976685,0.28015393018722534,0.09441318362951279,0.08711609989404678
2,34,0.7445186376571655,0.10207687318325043,0.03626181185245514,0.06531506776809692
1,35,0.5153467655181885,0.2774241268634796,0.09390640258789062,0.08755350112915039
2,35,0.7472267150878906,0.09592089056968689,0.03364499285817146,0.06307516992092133
1,36,0.5287212133407593,0.2733207046985626,0.09246781468391418,0.08695191144943237
2,36,0.749908983707428,0.08940834552049637,0.0325712189078331,0.06330686807632446
1,37,0.5420800447463989,0.2699640393257141,0.09193076938390732,0.08572740852832794
2,37,0.7533394694328308,0.08459017425775528,0.03263892978429794,0.06451216340065002
1,38,0.5557936429977417,0.26734021306037903,0.09024639427661896,0.08465725928544998
2,38,0.7563294768333435,0.07988452911376953,0.03217099606990814,0.06235874444246292
1,39,0.5686410069465637,0.2624046802520752,0.08954261243343353,0.0853627398610115
2,39,0.7590658664703369,0.07497089356184006,0.030264155939221382,0.06001359596848488
1,40,0.5806623101234436,0.259305477142334,0.08847243338823318,0.08389922231435776
2,40,0.7614660859107971,0.069674551486969,0.03046957589685917,0.059422995895147324
1,41,0.5932189226150513,0.25583672523498535,0.08716519922018051,0.082209512591362
2,41,0.7645666599273682,0.0653795525431633,0.02898661233484745,0.05842970311641693
1,42,0.6050480008125305,0.2523791790008545,0.0852428451180458,0.08185681700706482
2,42,0.7671557068824768,0.06131860241293907,0.029012171551585197,0.05750241503119469
40,42,0.5567435026168823,0.1869976669549942,0.02023131027817726,0.056757014244794846
1,43,0.6163860559463501,0.2474440336227417,0.08404426276683807,0.07835286110639572
2,43,0.7693002223968506,0.05809556320309639,0.02818145789206028,0.053505975753068924
40,43,0.5549768805503845,0.18928098678588867,0.02088979072868824,0.0573747418820858
1,44,0.627317488193512,0.23851634562015533,0.08164342492818832,0.08460713177919388
2,44,0.7713090777397156,0.054396700114011765,0.027671940624713898,0.04946061968803406
1,45,0.637503981590271,0.23113077878952026,0.07990875095129013,0.08771587163209915
2,45,0.7736361026763916,0.05042041093111038,0.026113254949450493,0.04507998004555702
1,46,0.6472610235214233,0.2262049913406372,0.0786258727312088,0.08670884370803833
2,46,0.7758502960205078,0.047373998910188675,0.02573324926197529,0.04429832473397255
1,47,0.6568372845649719,0.22051985561847687,0.07803039252758026,0.08468307554721832
2,47,0.7779220342636108,0.043269574642181396,0.025706546381115913,0.04362260177731514
1,48,0.6670359969139099,0.21432079374790192,0.07251039892435074,0.0812300369143486
2,48,0.7796778082847595,0.04038080945611,0.024913405999541283,0.040003616362810135
1,49,0.6750450134277344,0.20940282940864563,0.0708097442984581,0.08216620236635208
2,49,0.7812774181365967,0.03744952380657196,0.02436319924890995,0.03475852683186531
1,50,0.6830801367759705,0.2029172033071518,0.06927572935819626,0.0812513530254364
2,50,0.7823550701141357,0.03439042717218399,0.024262873455882072,0.031681183725595474
47,50,0.543755829334259,0.22407251596450806,0.019413884729146957,0.05910559743642807
1,51,0.6908814907073975,0.19755056500434875,0.06754430383443832,0.08092740178108215
2,51,0.7833684682846069,0.030803093686699867,0.023478826507925987,0.03263953700661659
47,51,0.5436971783638,0.22877423465251923,0.017792511731386185,0.060303568840026855
48,51,0.6187294125556946,0.10499783605337143,0.04563668742775917,0.08041156828403473
1,52,0.6982685327529907,0.19173197448253632,0.06367670744657516,0.08041711151599884
2,52,0.7849459052085876,0.026470515877008438,0.02209288254380226,0.03226051852107048
47,52,0.5431709289550781,0.2350340634584427,0.015744464471936226,0.06016106903553009
48,52,0.616399884223938,0.10830176621675491,0.04722016677260399,0.07979511469602585
1,53,0.7041311860084534,0.18573297560214996,0.06107387691736221,0.08070668578147888
2,53,0.7867326140403748,0.02076209895312786,0.02258777618408203,0.03231433406472206
47,53,0.5432212948799133,0.24210219085216522,0.015914345160126686,0.06353110074996948
48,53,0.6129875183105469,0.11488384753465652,0.04688860476016998,0.0801100805401802
1,54,0.709854781627655,0.17871040105819702,0.058483123779296875,0.07903330773115158
2,54,0.7881478667259216,0.01721322163939476,0.02306601218879223,0.029404958710074425
47,54,0.5441557765007019,0.2491496354341507,0.014229711145162582,0.06058439984917641
48,54,0.6078618764877319,0.1186407282948494,0.04885037615895271,0.08257795125246048
1,55,0.7155806422233582,0.17152370512485504,0.055356215685606,0.07785746455192566
2,55,0.7897647619247437,0.015115946531295776,0.02283255197107792,0.02793135493993759
47,55,0.5446539521217346,0.25657156109809875,0.014050101861357689,0.06320244073867798
48,55,0.6026505827903748,0.12340309470891953,0.04985853657126427,0.08120324462652206
1,56,0.7207902669906616,0.16575409471988678,0.05362663418054581,0.07747610658407211
2,56,0.7910374999046326,0.015038547106087208,0.02333812788128853,0.02809193916618824
47,56,0.5458781123161316,0.2632012963294983,0.015002441592514515,0.06566963344812393
48,56,0.5973281860351562,0.12465985864400864,0.051187071949243546,0.08727549761533737
1,57,0.7258651256561279,0.1600920855998993,0.05175920948386192,0.07768040150403976
47,57,0.5470927953720093,0.2707892954349518,0.014761161990463734,0.06720281392335892
48,57,0.5921289920806885,0.12803933024406433,0.05338649824261665,0.08792706578969955
54,57,0.7320994138717651,0.027538826689124107,0.034570250660181046,0.04736975580453873
1,58,0.7299251556396484,0.1540575474500656,0.04856599122285843,0.07452099770307541
47,58,0.5486939549446106,0.27787208557128906,0.014853223226964474,0.06715553998947144
48,58,0.5866910219192505,0.13126105070114136,0.05430380627512932,0.09062918275594711
54,58,0.7301081418991089,0.029906777665019035,0.03523623198270798,0.04634498432278633
1,59,0.7335712313652039,0.14829470217227936,0.04508279263973236,0.07354516535997391
47,59,0.5515381693840027,0.28687378764152527,0.01764424704015255,0.06840407848358154
48,59,0.5812613368034363,0.13810215890407562,0.05588715896010399,0.08705686032772064
54,59,0.7281018495559692,0.033283133059740067,0.03594023361802101,0.049322497099637985
1,60,0.7380737066268921,0.14162999391555786,0.04195982590317726,0.07221303880214691
47,60,0.5545132756233215,0.29497846961021423,0.01776142045855522,0.06828811019659042
48,60,0.5752255916595459,0.14178913831710815,0.05790163576602936,0.09013780951499939
54,60,0.7255133390426636,0.03766334056854248,0.03762760013341904,0.052595123648643494
1,61,0.7408860325813293,0.13538119196891785,0.03823477402329445,0.07244492322206497
47,61,0.5574961304664612,0.3024870455265045,0.017278289422392845,0.06880758702754974
48,61,0.5689109563827515,0.14542897045612335,0.05848522111773491,0.08948162198066711
54,61,0.7232930064201355,0.04074950888752937,0.03807207569479942,0.0546736940741539
1,62,0.7432473301887512,0.12961971759796143,0.037234116345644,0.07091093063354492
47,62,0.5615391135215759,0.3118632137775421,0.019146600738167763,0.07231049984693527
48,62,0.5626417994499207,0.14973939955234528,0.059978071600198746,0.08878578245639801
54,62,0.7212437987327576,0.04388057440519333,0.03741117939352989,0.05468091741204262
1,63,0.74605393409729,0.12393342703580856,0.03544572368264198,0.06667729467153549
47,63,0.5651324987411499,0.3198513388633728,0.021810850128531456,0.07898782938718796
48,63,0.5566556453704834,0.1545426845550537,0.062368933111429214,0.08941477537155151
54,63,0.7192692160606384,0.04701429605484009,0.037311043590307236,0.05500751733779907
1,64,0.748501181602478,0.11796344071626663,0.033891551196575165,0.06580837815999985
47,64,0.5692453980445862,0.33060386776924133,0.022880490869283676,0.075248122215271
48,64,0.5487037301063538,0.1582692265510559,0.06403566896915436,0.09078849852085114
54,64,0.7173640131950378,0.04946888983249664,0.037876829504966736,0.05577464774250984
1,65,0.7514379024505615,0.11267023533582687,0.034187253564596176,0.06540658324956894
47,65,0.5736656188964844,0.3405626714229584,0.022916030138731003,0.07393883913755417
48,65,0.5408943295478821,0.16036945581436157,0.06481190025806427,0.0953017920255661
54,65,0.7149781584739685,0.05117563530802727,0.03860066831111908,0.056965671479701996
1,66,0.7542444467544556,0.1075495257973671,0.03473396226763725,0.0663793683052063
47,66,0.578738272190094,0.3528837561607361,0.022110557183623314,0.07518522441387177
48,66,0.5338335633277893,0.16414014995098114,0.06667731702327728,0.09509079158306122
54,66,0.7127782106399536,0.05313241481781006,0.03903573378920555,0.05906306207180023
1,67,0.7565359473228455,0.10090082883834839,0.033234722912311554,0.06603479385375977
47,67,0.5825809240341187,0.3631224036216736,0.022078195586800575,0.07601075619459152
48,67,0.5254381895065308,0.1656600832939148,0.06820535659790039,0.09908823668956757
54,67,0.7105768918991089,0.05620945990085602,0.039828427135944366,0.06148023158311844
1,68,0.758928656578064,0.09529300034046173,0.031930480152368546,0.0637369304895401
47,68,0.5884405970573425,0.37634146213531494,0.02518787421286106,0.07970532774925232
48,68,0.517169713973999,0.1674216389656067,0.06867208331823349,0.10363361239433289
54,68,0.708159863948822,0.05942712724208832,0.04122327268123627,0.0647168755531311
1,69,0.7608687877655029,0.08946024626493454,0.0312067661434412,0.062431421130895615
47,69,0.5946628451347351,0.389178603887558,0.0275307334959507,0.08255095034837723
48,69,0.5087072253227234,0.16900144517421722,0.06977377086877823,0.1076473742723465
54,69,0.7053642272949219,0.062479011714458466,0.04169788211584091,0.06555503606796265
1,70,0.7629375457763672,0.08516509085893631,0.03155536577105522,0.0634964108467102
47,70,0.6012021899223328,0.40199172496795654,0.02862396277487278,0.08438500016927719
48,70,0.49973031878471375,0.17232225835323334,0.07092952728271484,0.10750832408666611
54,70,0.7033455967903137,0.0653270035982132,0.041527047753334045,0.06498017907142639
